timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 21:20:59.658, 0, 0, 351, 16303, 21.39
2026/04/05 21:21:00.659, 0, 0, 351, 16303, 21.41
2026/04/05 21:21:01.659, 0, 0, 351, 16303, 21.42
2026/04/05 21:21:02.659, 0, 0, 351, 16303, 21.36
2026/04/05 21:21:03.659, 0, 0, 351, 16303, 21.51
2026/04/05 21:21:04.659, 0, 0, 351, 16303, 21.42
2026/04/05 21:21:05.660, 0, 0, 351, 16303, 21.50
2026/04/05 21:21:06.660, 0, 0, 351, 16303, 21.46
2026/04/05 21:21:07.660, 0, 0, 351, 16303, 21.35
2026/04/05 21:21:08.660, 0, 0, 351, 16303, 21.40
2026/04/05 21:21:09.660, 0, 0, 351, 16303, 21.64
2026/04/05 21:21:10.661, 0, 0, 351, 16303, 21.52
2026/04/05 21:21:11.661, 0, 0, 351, 16303, 21.62
2026/04/05 21:21:12.661, 0, 0, 351, 16303, 21.57
2026/04/05 21:21:13.661, 0, 0, 351, 16303, 21.60
2026/04/05 21:21:14.662, 0, 0, 351, 16303, 21.51
2026/04/05 21:21:15.662, 0, 0, 351, 16303, 21.35
2026/04/05 21:21:16.662, 0, 0, 351, 16303, 21.27
2026/04/05 21:21:17.662, 0, 0, 351, 16303, 21.27
2026/04/05 21:21:18.662, 0, 0, 351, 16303, 21.23
2026/04/05 21:21:19.663, 0, 0, 351, 16303, 21.40
2026/04/05 21:21:20.663, 0, 0, 351, 16303, 21.64
2026/04/05 21:21:21.663, 0, 0, 351, 16303, 21.66
2026/04/05 21:21:22.663, 0, 0, 351, 16303, 21.60
2026/04/05 21:21:23.663, 0, 0, 351, 16303, 21.56
2026/04/05 21:21:24.664, 0, 0, 351, 16303, 21.64
2026/04/05 21:21:25.664, 0, 0, 351, 16303, 21.61
2026/04/05 21:21:26.664, 0, 0, 351, 16303, 21.63
2026/04/05 21:21:27.664, 0, 0, 351, 16303, 21.50
2026/04/05 21:21:28.664, 0, 0, 351, 16303, 21.28
2026/04/05 21:21:29.665, 0, 0, 351, 16303, 21.34
2026/04/05 21:21:30.665, 0, 0, 351, 16303, 21.08
2026/04/05 21:21:31.665, 0, 0, 351, 16303, 21.15
2026/04/05 21:21:32.665, 0, 0, 351, 16303, 21.11
2026/04/05 21:21:33.666, 0, 0, 351, 16303, 21.04
2026/04/05 21:21:34.666, 0, 0, 351, 16303, 21.09
2026/04/05 21:21:35.666, 0, 0, 351, 16303, 21.23
