timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 17:23:53.996, 0, 0, 351, 16303, 20.96
2026/04/05 17:23:54.996, 0, 0, 351, 16303, 20.89
2026/04/05 17:23:55.996, 0, 0, 351, 16303, 20.88
2026/04/05 17:23:56.997, 0, 0, 351, 16303, 20.86
2026/04/05 17:23:57.997, 0, 0, 351, 16303, 20.83
2026/04/05 17:23:58.997, 0, 0, 351, 16303, 20.84
2026/04/05 17:23:59.997, 0, 0, 351, 16303, 20.86
2026/04/05 17:24:00.997, 0, 0, 351, 16303, 20.90
2026/04/05 17:24:01.998, 0, 0, 351, 16303, 21.05
2026/04/05 17:24:02.998, 0, 0, 351, 16303, 21.09
2026/04/05 17:24:03.998, 0, 0, 351, 16303, 20.94
2026/04/05 17:24:04.998, 0, 0, 351, 16303, 21.04
2026/04/05 17:24:05.998, 0, 0, 351, 16303, 21.10
2026/04/05 17:24:06.999, 0, 0, 351, 16303, 21.27
2026/04/05 17:24:07.999, 0, 0, 351, 16303, 21.30
2026/04/05 17:24:08.999, 0, 0, 351, 16303, 21.17
2026/04/05 17:24:09.999, 0, 0, 351, 16303, 21.17
2026/04/05 17:24:11.000, 0, 0, 351, 16303, 21.25
2026/04/05 17:24:12.000, 0, 0, 351, 16303, 21.17
2026/04/05 17:24:13.000, 0, 0, 351, 16303, 21.01
2026/04/05 17:24:14.000, 0, 0, 351, 16303, 20.96
2026/04/05 17:24:15.000, 0, 0, 351, 16303, 20.90
2026/04/05 17:24:16.001, 0, 0, 351, 16303, 20.51
2026/04/05 17:24:17.001, 0, 0, 351, 16303, 20.60
2026/04/05 17:24:18.001, 0, 0, 351, 16303, 20.45
2026/04/05 17:24:19.001, 0, 0, 351, 16303, 20.54
2026/04/05 17:24:20.001, 0, 0, 351, 16303, 20.57
2026/04/05 17:24:21.002, 0, 0, 351, 16303, 20.67
2026/04/05 17:24:22.002, 0, 0, 351, 16303, 20.78
2026/04/05 17:24:23.002, 0, 0, 351, 16303, 20.83
2026/04/05 17:24:24.002, 0, 0, 351, 16303, 20.61
2026/04/05 17:24:25.002, 0, 0, 351, 16303, 20.79
2026/04/05 17:24:26.003, 0, 0, 351, 16303, 20.65
2026/04/05 17:24:27.003, 0, 0, 351, 16303, 20.97
2026/04/05 17:24:28.003, 0, 0, 351, 16303, 21.00
2026/04/05 17:24:29.003, 0, 0, 351, 16303, 20.92
2026/04/05 17:24:30.003, 0, 0, 351, 16303, 20.75
2026/04/05 17:24:31.004, 0, 0, 351, 16303, 20.76
2026/04/05 17:24:32.004, 0, 0, 351, 16303, 20.91
2026/04/05 17:24:33.004, 0, 0, 351, 16303, 20.80
2026/04/05 17:24:34.004, 0, 0, 351, 16303, 20.78
2026/04/05 17:24:35.004, 0, 0, 351, 16303, 20.78
2026/04/05 17:24:36.005, 0, 0, 351, 16303, 20.72
2026/04/05 17:24:37.005, 0, 0, 351, 16303, 20.75
2026/04/05 17:24:38.005, 0, 0, 351, 16303, 20.92
2026/04/05 17:24:39.005, 0, 0, 351, 16303, 20.85
2026/04/05 17:24:40.005, 0, 0, 351, 16303, 20.87
2026/04/05 17:24:41.006, 0, 0, 351, 16303, 20.68
2026/04/05 17:24:42.006, 0, 0, 351, 16303, 20.62
2026/04/05 17:24:43.006, 0, 0, 351, 16303, 21.10
2026/04/05 17:24:44.006, 0, 0, 351, 16303, 20.83
2026/04/05 17:24:45.006, 0, 0, 351, 16303, 20.80
2026/04/05 17:24:46.007, 0, 0, 351, 16303, 20.57
2026/04/05 17:24:47.007, 0, 0, 351, 16303, 20.77
2026/04/05 17:24:48.007, 0, 0, 351, 16303, 21.02
2026/04/05 17:24:49.007, 0, 0, 351, 16303, 20.84
2026/04/05 17:24:50.008, 0, 0, 351, 16303, 20.79
2026/04/05 17:24:51.008, 0, 0, 351, 16303, 20.77
2026/04/05 17:24:52.008, 0, 0, 351, 16303, 20.85
2026/04/05 17:24:53.008, 0, 0, 351, 16303, 20.85
2026/04/05 17:24:54.008, 0, 0, 351, 16303, 20.83
